step,train_loss_raw,train_loss_smooth,val_loss_raw,val_loss_smooth
15131,0.06826053559780121,0.08323990732431412,0.12591245770454407,0.0986911803483963
15302,0.07843481004238129,0.08312731221318245,0.10763920843601227,0.10076335221529006
15552,0.0842626616358757,0.08296023845672608,0.07060419023036957,0.09685633778572082
15802,0.07781573385000229,0.08296016752719879,0.08992265164852142,0.09535241425037384
16052,0.0981893241405487,0.08340342536568641,0.09446030110120773,0.09770776182413102
16276,0.07198374718427658,0.08311387717723846,0.09886075556278229,0.09229742139577865
16302,0.07632231712341309,0.08247113883495331,0.06493484973907471,0.08375654965639115
16473,0.0989009290933609,0.08297941431403161,0.11678342521190643,0.09299239665269851
16723,0.07427220046520233,0.0826391838490963,0.06622900813817978,0.0882536679506302
16973,0.07644956558942795,0.0825204622745514,0.09050540626049042,0.08746268898248673
17223,0.0858611911535263,0.08255952805280685,0.06930199265480042,0.08155093640089035
17473,0.08381661027669907,0.08279358342289925,0.06398317962884903,0.08136060237884521
17723,0.06602724641561508,0.0823981586098671,0.07290541380643845,0.07258500009775162
17973,0.07214008271694183,0.08209531426429749,0.1020381897687912,0.0797468364238739
18223,0.06791269779205322,0.08185398280620575,0.0906967744231224,0.0797851100564003
18473,0.08418777585029602,0.0815977382659912,0.08454763144254684,0.08283423781394958
18723,0.08177647739648819,0.0817429031431675,0.07868268340826035,0.08577413856983185
18894,0.07214763015508652,0.08120249360799789,0.08575284481048584,0.08834362477064132
19144,0.07312643527984619,0.08105839312076568,0.08410277217626572,0.08475654125213623
19394,0.07282786816358566,0.08075288727879525,0.09618313610553741,0.08585381358861924
19644,0.07545439898967743,0.08058089852333068,0.06359855085611343,0.08166399747133254
19723,0.06857238709926605,0.0804720787703991,0.08795817196369171,0.08351909518241882
19894,0.08838548511266708,0.08028850495815278,0.09371157735586166,0.085110841691494
20065,0.0700574740767479,0.08008078590035439,0.07616856694221497,0.08352400064468384
20315,0.07818669080734253,0.08008021637797355,0.1045432910323143,0.08519603163003922
20565,0.08544298261404037,0.08009530395269394,0.06566296517848969,0.08560891449451447
20815,0.06699361652135849,0.07981137797236443,0.08777523040771484,0.08557232618331909
21065,0.0850512683391571,0.08023554429411889,0.11023246496915817,0.0888765037059784
21236,0.07823339104652405,0.08038317367434501,0.08755515515804291,0.09115382134914399
21486,0.08569427579641342,0.08054130107164383,0.07728081941604614,0.08570132702589035
21723,0.07692363858222961,0.08066376477479935,0.0920560359954834,0.09097994118928909
21736,0.08369980752468109,0.0805606871843338,0.07405170798301697,0.08823523670434952
21986,0.057974498718976974,0.07972442649304867,0.07592485100030899,0.08137371391057968
22236,0.07244013994932175,0.07919046305119991,0.06659498065710068,0.07718167901039123
22407,0.08975130319595337,0.07923359863460064,0.07155264914035797,0.0760360449552536
22657,0.08682496845722198,0.07932577185332775,0.08593384921550751,0.07481160759925842
22907,0.0719989687204361,0.07933895714581013,0.08938957750797272,0.07787918150424958
23157,0.07472428679466248,0.07907027386128902,0.06644332408905029,0.07598287612199783
23407,0.0757221132516861,0.07866290278732777,0.07922099530696869,0.07850807905197144
23578,0.06804056465625763,0.07827273823320866,0.057069163769483566,0.07561138197779656
23723,0.07523425668478012,0.07797917567193507,0.08798027038574219,0.07602066621184349
23828,0.07801008969545364,0.07795775406062604,0.08577130734920502,0.07529701218008995
24078,0.07600630074739456,0.0779083362966776,0.09404665231704712,0.08081767782568931
24328,0.06198929250240326,0.07763603635132313,0.07363708317279816,0.0797008953988552
24578,0.0704684853553772,0.07731970079243183,0.12761211395263672,0.09380948543548584
24749,0.07638759911060333,0.07665492869913577,0.0859418511390686,0.09340180158615112
24999,0.06453220546245575,0.07651987083256245,0.0629751905798912,0.08884257823228836
25249,0.05772101506590843,0.07616824001073837,0.09276917576789856,0.08858708292245865
25499,0.07657517492771149,0.0763528299331665,0.08127088844776154,0.09011384397745133
25723,0.06637481600046158,0.07616374671459197,0.08334246277809143,0.08125991374254227
25749,0.07105278968811035,0.07621959179639816,0.07554608583450317,0.07918076068162919
25920,0.06701302528381348,0.07599115610122681,0.08325834572315216,0.08323739171028137
26170,0.06863456964492798,0.07567859426140786,0.09044008702039719,0.0827715739607811
26420,0.07827559113502502,0.07568779140710831,0.07509022951126099,0.081535442173481
26670,0.0699375569820404,0.07512275606393815,0.06416404247283936,0.07769975811243057
26920,0.07416081428527832,0.07516629740595818,0.09797781705856323,0.08218610435724258
27091,0.06474842876195908,0.0749348196387291,0.08094170689582825,0.0817227765917778
27341,0.08671920746564865,0.07469118520617485,0.0886102244257927,0.0813568040728569
27591,0.07908715307712555,0.07478748425841332,0.09333984553813934,0.08500672727823258
27723,0.07378004491329193,0.07473409384489059,0.0847075879573822,0.08911543637514115
27841,0.06640121340751648,0.0743448942899704,0.08802276849746704,0.0871244266629219
28091,0.06525251269340515,0.07397361233830452,0.07116790860891342,0.08516966700553893
28262,0.05974240228533745,0.07384791545569896,0.06585165858268738,0.08061795383691787
28512,0.07432469725608826,0.0738916077464819,0.08771218359470367,0.07949242144823074
28762,0.06652263551950455,0.07386380650103092,0.08858276903629303,0.08026745766401291
29012,0.06535688787698746,0.07348718874156475,0.10318206250667572,0.08329931646585464
29262,0.07354574650526047,0.0733225741237402,0.08404304832220078,0.08587434440851212
29433,0.07213635742664337,0.07332234866917134,0.0905197486281395,0.09080796241760254
29683,0.0704006552696228,0.07326783306896686,0.08725760877132416,0.09071704745292664
29723,0.07772590965032578,0.07336579389870167,0.06460386514663696,0.08592126667499542
29933,0.07080759108066559,0.07327285774052143,0.08256980776786804,0.08179881572723388
30183,0.0706532746553421,0.07331447549164295,0.08479444682598114,0.08194909542798996
30433,0.07505283504724503,0.07304782249033451,0.05752798914909363,0.07535074353218078
30604,0.05761890113353729,0.0727990510314703,0.08724375814199448,0.07534797340631486
30854,0.07494242489337921,0.07273416571319104,0.09104081243276596,0.08063536286354064
31104,0.06237104535102844,0.0722727269679308,0.08981528878211975,0.08208445906639099
31354,0.07804115116596222,0.07249367766082288,0.08672153949737549,0.08246987760066986
31604,0.07373639941215515,0.07226738028228283,0.07952429354190826,0.08686913847923279
31723,0.07732170820236206,0.0722491466253996,0.08051931858062744,0.08552425056695938
31775,0.06728799641132355,0.07188102103769779,0.0705735981464386,0.08143080770969391
32025,0.06923674046993256,0.07172728307545186,0.07347217202186584,0.07816218435764313
32275,0.05705142766237259,0.07119431547820568,0.08649475872516632,0.07811682820320129
32525,0.07951374351978302,0.0716251003742218,0.11015842854976654,0.08424365520477295
32775,0.07248161733150482,0.07162592992186546,0.08845406770706177,0.08583060503005982
32946,0.07301077246665955,0.07129111930727959,0.07129298150539398,0.08597448170185089
33196,0.07573892176151276,0.0710693983733654,0.07022444903850555,0.08532493710517883
33446,0.06651952117681503,0.07095980942249298,0.09310808777809143,0.08664760291576386
33696,0.07908444106578827,0.0710470125079155,0.07725618779659271,0.08006715476512909
33723,0.06679274141788483,0.07086842507123947,0.10675281286239624,0.08372690379619599
33946,0.06125326082110405,0.0707326789945364,0.08797696232795715,0.08706369996070862
34117,0.06936485320329666,0.07061529092490673,0.07517338544130325,0.08805348724126816
34367,0.07325509190559387,0.07052019096910954,0.07677148282527924,0.08478616625070572
34617,0.07751154154539108,0.07055029578506947,0.09620516002178192,0.08857596069574356
34867,0.07877936959266663,0.07088609732687473,0.07173660397529602,0.08157271891832352
35117,0.07913752645254135,0.07105947814881802,0.07917704433202744,0.07981273531913757
35288,0.08903314918279648,0.07131238915026188,0.08128561079502106,0.08103518038988114
35538,0.06679695844650269,0.07135768420994282,0.07254862040281296,0.08019060790538787
35723,0.07202020287513733,0.0716436679661274,0.08435644954442978,0.07782086580991746
35788,0.06598936021327972,0.07143195167183876,0.08099470287561417,0.07967248558998108
36038,0.07364771515130997,0.07157740965485573,0.07301011681556702,0.078439100086689
36288,0.07756081223487854,0.0717075701057911,0.08753260970115662,0.07968849986791611
